product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
APERITIFS,SANS ALCOOL,f_f_1172734796265,f_f_4040412947643,2023-06-15,30.58
APERITIFS,SANS ALCOOL,f_f_4116192728571,f_f_4040412947643,2023-05-18,6.39
VQPRD BORDEAUX ROUGES,COTES DE BORDEAUX,f_f_6603817237702,f_f_4040412947643,2023-08-23,1.69
BIERES ET PANACHES,BIERES MODERNES,f_f_3417434415275,f_f_4040412947643,2023-04-17,46.63
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6564835955132,f_f_4040412947643,2023-02-12,8.19
APERITIFS,CREMES DE FRUITS,f_f_5879089263409,f_f_4040412947643,2023-10-08,27.77
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2571595306177,f_f_4040412947643,2023-04-11,5.14
APERITIFS,SANS ALCOOL,f_f_7849679207685,f_f_4040412947643,2023-02-14,23.12
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_8972891711926,f_f_4040412947643,2023-07-10,29.5
APERITIFS,ANISES,f_f_4074602010930,f_f_4040412947643,2023-10-24,29.79
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0187489943124,f_f_4040412947643,2023-09-12,25.81
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_0021163455506,f_f_4040412947643,2023-01-10,18.63
MOUSSEUX/VINS PETILL.,MOUSSEUX - CUVE CLOSE,f_f_1955013187059,f_f_4040412947643,2023-09-05,27.51
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_9902171074211,f_f_4040412947643,2023-09-17,32.18
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2271210210864,f_f_4040412947643,2023-01-26,8.01
APERITIFS,CREMES DE FRUITS,f_f_5869793314672,f_f_4040412947643,2023-03-24,36.52
ALCOOLS,PUNCHS,f_f_7639576868634,f_f_4040412947643,2023-01-29,35.28
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0926525421888,f_f_4040412947643,2023-08-07,17.11
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8465501998287,f_f_4040412947643,2023-07-19,45.75
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8478987780789,f_f_4040412947643,2023-09-04,11.51
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3414622292441,f_f_4040412947643,2023-08-29,16.21
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7424320393575,f_f_4040412947643,2023-06-16,13.74
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7749237549519,f_f_2914177763171,2023-10-19,6.17
APERITIFS,ANISES,f_f_6392098348091,f_f_2914177763171,2023-07-05,6.96
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1518474141611,f_f_2914177763171,2023-10-10,6.96
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6846013637901,f_f_2914177763171,2023-07-29,40.31
EAUX PLATES,EAUX PLATES,f_f_0038415348905,f_f_2914177763171,2023-10-14,31.35
SIROPS,AGRUMES,f_f_8532757343151,f_f_2914177763171,2023-09-12,23.5
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7748861213377,f_f_2914177763171,2023-06-07,36.43
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1442442346039,f_f_2914177763171,2023-10-20,21.61
SIROPS,AGRUMES,f_f_9592532482894,f_f_2914177763171,2023-08-14,12.66
APERITIFS,SANS ALCOOL,f_f_3284544984522,f_f_2914177763171,2023-05-01,45.25
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_0912329334516,f_f_2914177763171,2023-05-23,49.17
CIDRES,CIDRES/PETILLANTS,f_f_1603139599446,f_f_2914177763171,2023-04-03,33.96
APERITIFS,CREMES DE FRUITS,f_f_8277850501779,f_f_2914177763171,2023-08-14,22.37
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9386664049151,f_f_2914177763171,2023-09-02,28.69
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_6129893577322,f_f_2914177763171,2023-02-26,10.66
APERITIFS,SANS ALCOOL,f_f_6532499583640,f_f_2914177763171,2023-01-30,44.89
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2192751467886,f_f_2914177763171,2023-03-24,46.63
APERITIFS,CREMES DE FRUITS,f_f_1224423255833,f_f_2914177763171,2023-09-21,27.35
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0870103954544,f_f_2914177763171,2023-01-31,22.8
ALCOOLS,COCKTAILS,f_f_9998888228412,f_f_2914177763171,2023-05-31,30.0
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8301767849423,f_f_2914177763171,2023-01-26,7.58
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8777360182289,f_f_2914177763171,2023-10-22,27.6
VQPRD ROSES,BORDEAUX,f_f_0413525601230,f_f_2914177763171,2023-06-29,31.03
APERITIFS,SANS ALCOOL,f_f_8796533461372,f_f_2914177763171,2023-08-28,3.26
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4402895812779,f_f_2914177763171,2023-05-13,37.1
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6259313240366,f_f_2914177763171,2023-05-05,47.17
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6604268721888,f_f_2914177763171,2023-05-29,46.09
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1127092400811,f_f_2914177763171,2023-03-24,37.47
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_2556051995959,f_f_2914177763171,2023-01-27,6.44
BIERES ET PANACHES,BIERES DE DEGUSTATION,f_f_0452519861496,f_f_2914177763171,2023-08-21,27.1
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0328199450759,f_f_2914177763171,2023-02-27,28.73
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_6302690338857,f_f_2914177763171,2023-07-22,42.75
APERITIFS,ANISES,f_f_1760198567745,f_f_2914177763171,2023-03-12,15.06
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_3258386126952,f_f_2914177763171,2023-05-02,45.33
APERITIFS,CREMES DE FRUITS,f_f_6711726268059,f_f_2914177763171,2023-01-09,14.17
APERITIFS,SANS ALCOOL,f_f_4270852625607,f_f_2914177763171,2023-02-01,43.61
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5911006413099,f_f_2914177763171,2023-05-14,17.91
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6301098060100,f_f_2914177763171,2023-02-27,34.9
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0390181617150,f_f_2914177763171,2023-10-12,38.1
EAUX PLATES,EAUX PLATES,f_f_0621294848996,f_f_2914177763171,2023-09-07,34.21
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7278353305780,f_f_2914177763171,2023-09-29,11.26
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4317829822550,f_f_2914177763171,2023-04-26,11.95
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6767326065987,f_f_2914177763171,2023-06-25,28.99
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0584398951545,f_f_2914177763171,2023-02-21,38.38
APERITIFS,SANS ALCOOL,f_f_5165975627302,f_f_2914177763171,2023-09-25,35.84
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3435518435827,f_f_2914177763171,2023-01-03,46.58
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2044443002625,f_f_2914177763171,2023-06-16,21.68
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6437554449261,f_f_2914177763171,2023-09-07,8.03
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6172704180105,f_f_2914177763171,2023-06-14,35.17
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9287177430743,f_f_2914177763171,2023-03-07,13.88
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3980669658163,f_f_2914177763171,2023-03-06,34.78
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2038106234904,f_f_2914177763171,2023-04-02,20.01
APERITIFS,SANS ALCOOL,f_f_3571954350598,f_f_2914177763171,2023-05-23,4.38
APERITIFS,ANISES,f_f_6592165378598,f_f_2914177763171,2023-07-30,35.18
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_3188263452655,f_f_2914177763171,2023-05-29,5.31
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_7321508174493,f_f_2914177763171,2023-07-30,21.9
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_8852485733902,f_f_2914177763171,2023-08-31,6.26
APERITIFS,CREMES DE FRUITS,f_f_9434584467118,f_f_2914177763171,2023-08-24,48.63
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7868086627930,f_f_2914177763171,2023-05-05,32.14
SIROPS,AGRUMES,f_f_5643343895732,f_f_2914177763171,2023-01-19,32.78
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1960597591154,f_f_2914177763171,2023-01-20,44.02
MOUSSEUX/VINS PETILL.,MOUSSEUX - CUVE CLOSE,f_f_7278209280513,f_f_2914177763171,2023-04-06,34.01
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3167398668353,f_f_2914177763171,2023-06-10,35.53
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0475044543682,f_f_2914177763171,2023-09-28,45.08
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2680327869030,f_f_2914177763171,2023-10-18,34.24
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_1883760588389,f_f_2914177763171,2023-07-27,39.79
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4156448189381,f_f_2914177763171,2023-06-10,46.4
CIDRES,CIDRES/PETILLANTS,f_f_5360848973740,f_f_2914177763171,2023-08-21,44.46
VQPRD BLANCS,VINS D ALSACE,f_f_9159489863574,f_f_2914177763171,2023-04-04,20.84
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3552517756705,f_f_2914177763171,2023-01-15,16.13
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1851868119316,f_f_2914177763171,2023-05-07,1.67
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_3950760334525,f_f_2914177763171,2023-08-01,2.23
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5918695514847,f_f_2914177763171,2023-03-15,31.32
BIERES ET PANACHES,BIERES MODERNES,f_f_6891428221535,f_f_2914177763171,2023-09-08,46.15
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_0096163068933,f_f_2914177763171,2023-07-11,6.23
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_7979500101285,f_f_2914177763171,2023-09-27,29.72
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_4205052820477,f_f_2914177763171,2023-07-10,29.9
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_8297666381167,f_f_2914177763171,2023-01-19,50.07
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8048358069166,f_f_2914177763171,2023-02-21,25.85
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7336847638162,f_f_2914177763171,2023-10-23,38.9
NON GAZEIFIES,MELANGES DE FRUITS,f_f_6606573547122,f_f_2914177763171,2023-07-23,3.6
EAUX PLATES,EAUX PLATES,f_f_8174431901259,f_f_2914177763171,2023-01-09,5.19
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_0199226066959,f_f_2914177763171,2023-01-19,38.88
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_8704383780475,f_f_2914177763171,2023-02-10,26.78
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3988146627961,f_f_2914177763171,2023-08-20,14.58
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2981320139695,f_f_2914177763171,2023-10-18,46.75
APERITIFS,CREMES DE FRUITS,f_f_0874697757888,f_f_2914177763171,2023-03-25,41.12
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3917903770060,f_f_2914177763171,2023-08-17,8.33
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6636475208555,f_f_2914177763171,2023-02-15,44.11
CIDRES,CIDRES/PETILLANTS,f_f_9390385022959,f_f_2914177763171,2023-04-13,31.96
APERITIFS,ANISES,f_f_6150680880004,f_f_2914177763171,2023-03-23,47.91
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1994842136272,f_f_2914177763171,2023-06-30,50.96
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7762458871993,f_f_2914177763171,2023-09-19,1.47
APERITIFS,ANISES,f_f_4069216427038,f_f_2914177763171,2023-03-19,18.11
SIROPS,AGRUMES,f_f_9628466807820,f_f_2914177763171,2023-03-07,5.54
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_9341618449500,f_f_2914177763171,2023-08-20,11.42
BIERES ET PANACHES,BIERES DE TRADITION,f_f_6170105353685,f_f_2914177763171,2023-08-30,25.8
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_3572933031453,f_f_2914177763171,2023-01-02,38.91
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2879242467753,f_f_2914177763171,2023-03-07,25.11
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4949634870152,f_f_2914177763171,2023-01-24,27.25
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9235002009916,f_f_2914177763171,2023-09-21,25.93
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0540587362110,f_f_2914177763171,2023-05-27,32.81
NON GAZEIFIES,JUS ET NECTARS A L'ORANGE,f_f_1959502200779,f_f_2914177763171,2023-01-27,38.39
APERITIFS,CREMES DE FRUITS,f_f_8848322511468,f_f_2914177763171,2023-03-16,10.58
APERITIFS,SANS ALCOOL,f_f_9486357581484,f_f_2914177763171,2023-02-24,3.37
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4279642498049,f_f_2914177763171,2023-07-02,15.84
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7563163629929,f_f_2914177763171,2023-01-27,35.67
ALCOOLS,PUNCHS,f_f_3633398776379,f_f_2914177763171,2023-08-23,15.04
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4861157761246,f_f_2914177763171,2023-02-23,41.21
ALCOOLS,PUNCHS,f_f_4873247612215,f_f_2914177763171,2023-07-12,31.24
APERITIFS,CREMES DE FRUITS,f_f_2512382749074,f_f_2914177763171,2023-05-29,41.55
EAUX PLATES,EAUX PLATES,f_f_8589851609959,f_f_2914177763171,2023-01-31,23.95
SIROPS,AGRUMES,f_f_2206911849457,f_f_2914177763171,2023-09-10,1.14
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4440878862663,f_f_2914177763171,2023-04-02,31.31
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6992325064178,f_f_2914177763171,2023-09-06,20.18
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2942272643616,f_f_2914177763171,2023-10-15,22.09
APERITIFS,SANS ALCOOL,f_f_0099025254666,f_f_2914177763171,2023-02-27,20.21
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7671705183614,f_f_2914177763171,2023-10-12,16.76
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_8960200391211,f_f_2914177763171,2023-07-11,6.71
NON GAZEIFIES,MELANGES DE FRUITS,f_f_7176045229614,f_f_2914177763171,2023-06-27,44.73
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4588653301607,f_f_2914177763171,2023-01-29,4.9
APERITIFS,CREMES DE FRUITS,f_f_2643205590433,f_f_2914177763171,2023-08-12,16.14
APERITIFS,CREMES DE FRUITS,f_f_2898642914643,f_f_2914177763171,2023-08-17,39.01
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_2752174428958,f_f_2914177763171,2023-02-06,33.13
APERITIFS,CREMES DE FRUITS,f_f_7734986747392,f_f_2914177763171,2023-02-27,47.43
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9719476062788,f_f_2914177763171,2023-03-18,1.95
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1368151251290,f_f_2914177763171,2023-01-25,30.74
VQPRD BLANCS,VINS D ALSACE,f_f_4157195183752,f_f_2914177763171,2023-09-13,1.98
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0900050066769,f_f_2914177763171,2023-09-16,47.0
APERITIFS,ANISES,f_f_6961852249419,f_f_2914177763171,2023-05-02,45.3
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6874060408724,f_f_2914177763171,2023-08-07,48.75
APERITIFS,CREMES DE FRUITS,f_f_9001997737802,f_f_2914177763171,2023-01-24,16.27
ALCOOLS,COCKTAILS,f_f_3293262710610,f_f_2914177763171,2023-07-28,24.83
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5755989330703,f_f_2914177763171,2023-08-06,15.55
APERITIFS,SANS ALCOOL,f_f_3123195759458,f_f_2914177763171,2023-01-21,16.61
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5687493182892,f_f_2914177763171,2023-06-03,29.63
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5970597549471,f_f_2914177763171,2023-05-21,16.13
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_7032827240706,f_f_2914177763171,2023-08-14,49.83
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1925087101053,f_f_2914177763171,2023-04-09,34.57
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9572275056392,f_f_2914177763171,2023-01-01,49.93
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2819549192118,f_f_2914177763171,2023-07-13,24.5
CIDRES,CIDRES/PETILLANTS,f_f_3837929209194,f_f_2914177763171,2023-02-01,32.88
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4842021338542,f_f_2914177763171,2023-05-10,29.34
ALCOOLS,PUNCHS,f_f_0640232912322,f_f_2914177763171,2023-07-11,6.55
EAUX PLATES,EAUX PLATES,f_f_6319505453360,f_f_2914177763171,2023-09-08,37.96
APERITIFS,CREMES DE FRUITS,f_f_4297715684779,f_f_2914177763171,2023-07-26,13.86
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5453870714730,f_f_2914177763171,2023-10-11,35.1
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5458490874734,f_f_2914177763171,2023-08-05,50.1
BIERES ET PANACHES,BIERES MODERNES,f_f_6595357280723,f_f_2914177763171,2023-05-18,14.08
APERITIFS,ANISES,f_f_1065079013763,f_f_2914177763171,2023-01-14,50.32
APERITIFS,SANS ALCOOL,f_f_1551973638435,f_f_2914177763171,2023-09-11,33.35
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_3769629311627,f_f_2914177763171,2023-03-20,47.54
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5258175720949,f_f_2914177763171,2023-09-16,21.44
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0694279266122,f_f_2914177763171,2023-07-11,6.34
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7922833667553,f_f_2914177763171,2023-06-13,10.6
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8695631432874,f_f_2914177763171,2023-07-05,8.53
ALCOOLS,GIN-VODKA-TEQUILA,f_f_9880363282173,f_f_2914177763171,2023-07-31,10.09
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3896976928311,f_f_2914177763171,2023-03-10,43.47
APERITIFS,ANISES,f_f_2491400164757,f_f_2914177763171,2023-01-10,25.08
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5781253332203,f_f_2914177763171,2023-07-21,4.77
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1610204081287,f_f_2914177763171,2023-03-02,26.78
EAUX PLATES,EAUX PLATES,f_f_1380713492644,f_f_2914177763171,2023-09-04,10.5
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8892929344059,f_f_2914177763171,2023-05-07,3.88
CIDRES,CIDRES/PETILLANTS,f_f_6018548398200,f_f_2914177763171,2023-05-02,47.58
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_5670240105039,f_f_2914177763171,2023-01-06,43.78
APERITIFS,SANS ALCOOL,f_f_2625839090732,f_f_2914177763171,2023-08-21,32.23
ALCOOLS,GIN-VODKA-TEQUILA,f_f_7543226455191,f_f_2914177763171,2023-03-03,43.54
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_4375469216580,f_f_2914177763171,2023-02-09,10.73
APERITIFS,SANS ALCOOL,f_f_5765215294235,f_f_2914177763171,2023-03-03,45.48
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_3056652871656,f_f_2914177763171,2023-03-24,5.86
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_4226367092229,f_f_2914177763171,2023-01-18,19.64
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5856860126023,f_f_2914177763171,2023-02-28,10.11
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7803823206887,f_f_2914177763171,2023-08-04,25.94
APERITIFS,SANS ALCOOL,f_f_7453294696900,f_f_2914177763171,2023-05-04,35.08
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_4336851709431,f_f_2914177763171,2023-04-02,7.95
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5017049323774,f_f_2914177763171,2023-03-02,45.91
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_1034039226239,f_f_2914177763171,2023-10-07,39.41
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9317147225458,f_f_2914177763171,2023-07-03,1.14
SIROPS,AGRUMES,f_f_7868132685211,f_f_2914177763171,2023-09-30,25.99
VQPRD BLANCS,SAVOIE JURA,f_f_1326307428521,f_f_2914177763171,2023-04-05,25.54
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8965788511839,f_f_2914177763171,2023-01-01,10.75
APERITIFS,SANS ALCOOL,f_f_9897009538419,f_f_2914177763171,2023-06-01,43.4
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5528288443258,f_f_2914177763171,2023-03-20,7.05
APERITIFS,ANISES,f_f_2446608043625,f_f_2914177763171,2023-09-08,45.74
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9751880491877,f_f_2914177763171,2023-10-19,37.23
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_5051751741822,f_f_2914177763171,2023-09-14,36.26
VQPRD ROUGES/HORS BORDEAUX,VINS DE BOURGOGNE,f_f_9700066366010,f_f_2914177763171,2023-03-18,45.82
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_9769226502217,f_f_2914177763171,2023-07-31,27.65
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_6346176988143,f_f_2914177763171,2023-04-03,18.48
EAUX PLATES,EAUX PLATES,f_f_7434552007713,f_f_2914177763171,2023-09-30,31.88
APERITIFS,ANISES,f_f_8274370691904,f_f_2914177763171,2023-02-23,8.44
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8505964403550,f_f_2914177763171,2023-04-08,47.35
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0055042414452,f_f_2914177763171,2023-07-22,14.45
APERITIFS,SANS ALCOOL,f_f_1267661190979,f_f_2914177763171,2023-07-25,9.44
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_1490645625697,f_f_2914177763171,2023-10-14,42.0
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4144379240974,f_f_2914177763171,2023-09-30,39.98
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7288299418314,f_f_2914177763171,2023-10-04,23.36
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6937295440010,f_f_2914177763171,2023-08-10,48.17
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_3621064541765,f_f_2914177763171,2023-04-07,28.48
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0213732489603,f_f_2914177763171,2023-08-25,40.92
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6357452724201,f_f_2914177763171,2023-10-11,19.25
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1405469704077,f_f_2914177763171,2023-08-06,1.15
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5472280920586,f_f_2914177763171,2023-09-22,30.38
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_0639333230923,f_f_2914177763171,2023-04-24,29.13
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7032785399447,f_f_2914177763171,2023-03-09,16.62
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6049763213627,f_f_2914177763171,2023-10-10,3.33
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9403703231954,f_f_2914177763171,2023-07-26,29.98
EAUX PLATES,EAUX PLATES,f_f_9847463530405,f_f_2914177763171,2023-07-24,43.82
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4556594489654,f_f_2914177763171,2023-08-20,34.77
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_9980774847043,f_f_2914177763171,2023-10-17,17.64
ALCOOLS,COCKTAILS,f_f_5666307561252,f_f_2914177763171,2023-03-20,48.13
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2216188917094,f_f_2914177763171,2023-09-09,19.13
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4307604381938,f_f_2914177763171,2023-07-11,45.53
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7352988740687,f_f_2914177763171,2023-07-23,13.52
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_8260923511782,f_f_2914177763171,2023-01-15,5.26
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8006211608389,f_f_2914177763171,2023-06-28,45.05
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9776422505959,f_f_2914177763171,2023-04-07,15.28
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8439555533442,f_f_2914177763171,2023-02-25,20.02
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7618017585484,f_f_2914177763171,2023-08-11,9.09
APERITIFS,CREMES DE FRUITS,f_f_6446410092381,f_f_2914177763171,2023-09-29,16.53
