product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7713839772866,f_f_9313762239153,2023-01-10,30.27
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6037204974398,f_f_9313762239153,2023-10-08,34.49
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5365782667922,f_f_9313762239153,2023-05-23,26.99
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5706692202726,f_f_9313762239153,2023-06-23,47.76
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4779435915178,f_f_9313762239153,2023-05-08,33.95
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4701219310015,f_f_9313762239153,2023-07-10,43.22
APERITIFS,SANS ALCOOL,f_f_4509826766399,f_f_9313762239153,2023-08-08,2.77
VQPRD ROSES,COTES DU RHONE,f_f_0829821532305,f_f_9313762239153,2023-02-21,23.18
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4049168451077,f_f_9313762239153,2023-03-09,5.64
APERITIFS,CREMES DE FRUITS,f_f_7594111136718,f_f_9313762239153,2023-03-15,41.07
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_6913262432400,f_f_9313762239153,2023-09-27,18.26
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2049917676661,f_f_9313762239153,2023-05-26,42.2
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9740027593543,f_f_9313762239153,2023-03-13,14.5
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_6057626099479,f_f_9313762239153,2023-06-09,26.58
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3101906680345,f_f_9313762239153,2023-01-17,27.49
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6203963400557,f_f_9313762239153,2023-09-19,37.86
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_4243074701534,f_f_9313762239153,2023-08-30,33.81
MOUSSEUX/VINS PETILL.,MOUSSEUX - CUVE CLOSE,f_f_2129188966446,f_f_9313762239153,2023-03-24,31.54
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_7232665202823,f_f_9313762239153,2023-10-14,48.76
APERITIFS,SANS ALCOOL,f_f_1163162331791,f_f_9313762239153,2023-02-05,39.75
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_3376108221263,f_f_9313762239153,2023-05-02,17.42
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3912519161226,f_f_9313762239153,2023-04-03,15.45
SNACKING SOFTS DRINKS,SNACKING SOFTS DRINKS,f_f_8404744505883,f_f_9313762239153,2023-07-26,50.76
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9219936424861,f_f_9313762239153,2023-09-11,26.25
CIDRES,CIDRES/PETILLANTS,f_f_2284526905430,f_f_9313762239153,2023-03-09,44.31
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1472938786179,f_f_9313762239153,2023-06-17,19.78
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5225788873348,f_f_9313762239153,2023-02-08,30.19
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5869441099524,f_f_9313762239153,2023-09-02,46.34
APERITIFS,SANS ALCOOL,f_f_3666675278327,f_f_9313762239153,2023-06-03,14.48
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8978959122390,f_f_9313762239153,2023-08-22,18.51
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8147085228737,f_f_9313762239153,2023-06-12,27.64
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1752741578384,f_f_9313762239153,2023-09-25,43.19
APERITIFS,ANISES,f_f_1633580015899,f_f_9313762239153,2023-08-24,26.11
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2191829619929,f_f_9313762239153,2023-07-21,16.39
ALCOOLS,GIN-VODKA-TEQUILA,f_f_3103493928879,f_f_9313762239153,2023-03-09,39.5
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_2497472408379,f_f_9313762239153,2023-04-29,48.92
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2141024982007,f_f_9313762239153,2023-09-05,30.38
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_7803823206887,f_f_9313762239153,2023-01-30,17.35
CHAMPAGNES,CHAMPAGNES BRUTS,f_f_3946101098577,f_f_9313762239153,2023-09-12,15.78
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_3722540241787,f_f_9313762239153,2023-04-20,24.09
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6092596624368,f_f_9313762239153,2023-10-01,16.54
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_3453002643374,f_f_9313762239153,2023-03-23,10.3
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5642149448470,f_f_9313762239153,2023-01-31,43.2
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9195196614290,f_f_9313762239153,2023-09-16,21.81
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_6031348306190,f_f_9313762239153,2023-07-20,44.01
APERITIFS,ANISES,f_f_3276893938172,f_f_9313762239153,2023-07-02,31.13
VQPRD BLANCS,VINS D ALSACE,f_f_1002147872426,f_f_9313762239153,2023-04-05,12.91
APERITIFS,SANS ALCOOL,f_f_6726789878916,f_f_9313762239153,2023-08-27,38.83
APERITIFS,SANS ALCOOL,f_f_8821786492801,f_f_9313762239153,2023-08-08,41.42
BIERES ET PANACHES,BIERES MODERNES,f_f_1772442025536,f_f_9313762239153,2023-01-20,31.66
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_7882988477561,f_f_9313762239153,2023-03-19,20.14
ALCOOLS,GIN-VODKA-TEQUILA,f_f_3414536148544,f_f_9313762239153,2023-02-13,37.15
APERITIFS,SANS ALCOOL,f_f_5588592633943,f_f_9313762239153,2023-05-23,18.1
BIERES ET PANACHES,BIERES MODERNES,f_f_1691419913464,f_f_9313762239153,2023-09-15,35.53
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1642943822586,f_f_9313762239153,2023-01-27,22.13
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6154666384678,f_f_9313762239153,2023-07-17,42.0
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_5009088563815,f_f_9313762239153,2023-02-07,48.4
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6275660376695,f_f_9313762239153,2023-01-17,41.75
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5490738271707,f_f_9313762239153,2023-02-04,46.85
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1680792301296,f_f_9313762239153,2023-10-22,48.72
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4712935455263,f_f_9313762239153,2023-06-20,36.68
APERITIFS,ANISES,f_f_8799770155820,f_f_9313762239153,2023-10-15,29.89
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1845648672092,f_f_9313762239153,2023-05-15,11.81
SIROPS,AGRUMES,f_f_7695978538063,f_f_9313762239153,2023-05-12,25.46
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4754687148567,f_f_9313762239153,2023-08-12,7.97
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0048216865631,f_f_9313762239153,2023-09-13,12.19
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5564246018083,f_f_9313762239153,2023-05-01,50.83
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6058747141702,f_f_9313762239153,2023-08-25,26.89
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5070814090431,f_f_9313762239153,2023-05-28,10.84
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_8297819281696,f_f_9313762239153,2023-10-07,2.77
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2408501810278,f_f_9313762239153,2023-07-04,38.49
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5642157327781,f_f_9313762239153,2023-07-08,31.92
APERITIFS,CREMES DE FRUITS,f_f_1821558389930,f_f_9313762239153,2023-07-07,31.26
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2022405966208,f_f_9313762239153,2023-09-20,14.57
APERITIFS,CREMES DE FRUITS,f_f_4736349505062,f_f_9313762239153,2023-07-06,6.82
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_6195384218586,f_f_9313762239153,2023-05-27,30.54
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_6652098049344,f_f_9313762239153,2023-03-20,12.11
MOUSSEUX/VINS PETILL.,MOUSSEUX - CUVE CLOSE,f_f_4261973781327,f_f_9313762239153,2023-03-16,40.58
APERITIFS,SANS ALCOOL,f_f_6316503999173,f_f_9313762239153,2023-06-01,11.44
SIROPS,A BASE DE PLANTE,f_f_6659987002145,f_f_9313762239153,2023-06-17,47.21
APERITIFS,SANS ALCOOL,f_f_5811030844572,f_f_9313762239153,2023-01-21,28.25
APERITIFS,SANS ALCOOL,f_f_2453641271489,f_f_9313762239153,2023-09-16,11.3
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2020940105113,f_f_9313762239153,2023-09-17,33.16
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_2215899660268,f_f_9313762239153,2023-08-16,5.48
APERITIFS,SANS ALCOOL,f_f_7849679207685,f_f_9313762239153,2023-07-30,49.86
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6495815188083,f_f_9313762239153,2023-03-10,2.09
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1025113469703,f_f_9313762239153,2023-07-18,11.5
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9294443344536,f_f_9313762239153,2023-01-29,48.83
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7561491247853,f_f_9313762239153,2023-09-02,26.06
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5790922719580,f_f_9313762239153,2023-05-03,33.56
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_7126658739710,f_f_9313762239153,2023-08-28,19.88
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_0768290261180,f_f_9313762239153,2023-01-24,23.87
ALCOOLS,COCKTAILS,f_f_0656042107728,f_f_9313762239153,2023-09-09,10.19
APERITIFS,CREMES DE FRUITS,f_f_1283116380269,f_f_9313762239153,2023-01-25,12.59
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5403463150278,f_f_9313762239153,2023-07-18,46.22
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_0243116034525,f_f_9313762239153,2023-01-19,25.43
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_5950949454332,f_f_9313762239153,2023-01-03,35.19
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1813934366260,f_f_9313762239153,2023-07-22,38.69
VQPRD BLANCS,VINS D ALSACE,f_f_4384166774026,f_f_9313762239153,2023-06-16,2.87
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5821038053593,f_f_9313762239153,2023-07-09,6.88
APERITIFS,SANS ALCOOL,f_f_0321035828057,f_f_9313762239153,2023-06-04,47.27
VQPRD BORDEAUX ROUGES,BORDEAUX GENERIQUE,f_f_5610388459182,f_f_9313762239153,2023-01-19,48.1
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7618017585484,f_f_9313762239153,2023-03-06,48.04
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_8714111546617,f_f_9313762239153,2023-03-23,49.93
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8522150406584,f_f_9313762239153,2023-07-14,25.41
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1850920093021,f_f_9313762239153,2023-08-12,33.23
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_3424803961585,f_f_9313762239153,2023-07-21,5.32
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5264551521598,f_f_9313762239153,2023-10-20,10.23
ALCOOLS,PUNCHS,f_f_6515984247128,f_f_9313762239153,2023-07-29,40.33
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7938145282049,f_f_9313762239153,2023-09-03,19.36
EAUX PLATES,EAUX PLATES,f_f_8160021750390,f_f_9313762239153,2023-10-18,44.94
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3382294224902,f_f_9313762239153,2023-04-28,50.19
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_6694575013264,f_f_9313762239153,2023-05-10,19.71
EAUX PLATES,EAUX PLATES,f_f_1870227530760,f_f_9313762239153,2023-03-12,10.12
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_0195182885306,f_f_9313762239153,2023-05-16,3.63
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_8335883636957,f_f_9313762239153,2023-10-16,48.3
VQPRD BLANCS,VINS D ALSACE,f_f_7769524927257,f_f_9313762239153,2023-08-19,14.47
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7308317592540,f_f_9313762239153,2023-01-08,5.82
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_9491121191486,f_f_9313762239153,2023-09-11,22.57
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_6026095361486,f_f_9313762239153,2023-04-12,9.94
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_0210099342282,f_f_9313762239153,2023-05-21,28.91
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5856925101040,f_f_9313762239153,2023-09-16,39.87
APERITIFS,ANISES,f_f_4011814091258,f_f_9313762239153,2023-07-12,45.69
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_0402994106681,f_f_9313762239153,2023-04-13,28.25
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2034517268132,f_f_9313762239153,2023-08-27,23.75
SIROPS,AGRUMES,f_f_9193001419627,f_f_9313762239153,2023-09-17,2.75
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8429166659082,f_f_9313762239153,2023-07-29,49.38
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_9974378180125,f_f_9313762239153,2023-02-12,33.76
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7209121454270,f_f_9313762239153,2023-06-12,37.41
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_9007207517103,f_f_9313762239153,2023-08-25,49.4
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4596982577891,f_f_9313762239153,2023-06-17,12.97
NON GAZEIFIES,MELANGES DE FRUITS,f_f_9676993002485,f_f_9313762239153,2023-05-19,7.26
ALCOOLS,GIN-VODKA-TEQUILA,f_f_5205037600710,f_f_9313762239153,2023-02-07,30.45
APERITIFS,CREMES DE FRUITS,f_f_2251897296320,f_f_9313762239153,2023-04-16,11.03
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4463516758975,f_f_9313762239153,2023-06-28,32.7
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_0475322579037,f_f_9313762239153,2023-10-04,36.44
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5007070484254,f_f_9313762239153,2023-05-18,37.1
EAUX AROMATISEES,EAUX ARO GAZEUSE ET GAZEIFIEE,f_f_3572933031453,f_f_9313762239153,2023-10-14,2.77
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_4739933117191,f_f_9313762239153,2023-04-07,8.41
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_1669055586298,f_f_9313762239153,2023-07-08,11.82
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3552517078890,f_f_9313762239153,2023-02-09,17.12
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_9206435720556,f_f_9313762239153,2023-10-11,37.34
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2367932996459,f_f_9313762239153,2023-05-10,47.28
ALCOOLS,GIN-VODKA-TEQUILA,f_f_8402620775962,f_f_9313762239153,2023-07-24,23.13
APERITIFS,SANS ALCOOL,f_f_0099025254666,f_f_9313762239153,2023-08-11,31.01
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_5398934265325,f_f_9313762239153,2023-03-07,47.94
EAUX PLATES,EAUX PLATES,f_f_9415771946883,f_f_9313762239153,2023-01-04,6.36
BIERES ET PANACHES,BIERES MODERNES,f_f_6891428221535,f_f_9313762239153,2023-07-26,12.79
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9485846984119,f_f_9313762239153,2023-09-24,35.39
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2684441481017,f_f_9313762239153,2023-06-10,43.41
APERITIFS,SANS ALCOOL,f_f_0624549511744,f_f_9313762239153,2023-05-04,2.49
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_7878461573325,f_f_9313762239153,2023-09-14,26.18
APERITIFS,AMERS - GENTIANE ET BITTERS,f_f_1357623325805,f_f_9313762239153,2023-08-03,44.78
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4242828785394,f_f_9313762239153,2023-06-28,10.39
ALCOOLS,GIN-VODKA-TEQUILA,f_f_0186429379115,f_f_9313762239153,2023-04-14,6.24
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7962539263215,f_f_9313762239153,2023-02-21,33.06
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_1503936954274,f_f_9313762239153,2023-01-12,38.27
APERITIFS,SANS ALCOOL,f_f_3165545230460,f_f_9313762239153,2023-04-13,1.37
VQPRD ROSES,BORDEAUX,f_f_0989101399162,f_f_9313762239153,2023-02-25,6.46
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6780885123752,f_f_9313762239153,2023-01-16,15.86
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_2709298240164,f_f_9313762239153,2023-10-12,48.13
APERITIFS,CREMES DE FRUITS,f_f_2714630873405,f_f_9313762239153,2023-01-05,33.74
APERITIFS,CREMES DE FRUITS,f_f_8131926734990,f_f_9313762239153,2023-07-15,45.42
BIERES ET PANACHES,BIERES S/ALCOOL ET ALLEGEES,f_f_3793782527809,f_f_9313762239153,2023-04-27,33.06
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_4113309828490,f_f_9313762239153,2023-10-21,19.0
ALCOOLS,PUNCHS,f_f_1515282633567,f_f_9313762239153,2023-01-22,19.73
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_1379495997195,f_f_9313762239153,2023-03-16,2.6
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3678108697483,f_f_9313762239153,2023-07-10,37.92
EAUX PLATES,EAUX PLATES,f_f_9847463530405,f_f_9313762239153,2023-07-09,31.73
VQPRD BORDEAUX ROUGES,GRAVES,f_f_4386030985415,f_f_9313762239153,2023-01-07,21.47
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4034049419161,f_f_9313762239153,2023-02-23,29.38
VQPRD BORDEAUX ROUGES,BORDEAUX SUPERIEUR,f_f_2620670137899,f_f_9313762239153,2023-06-23,34.87
ALCOOLS,GIN-VODKA-TEQUILA,f_f_6570055273703,f_f_9313762239153,2023-03-26,10.82
NON GAZEIFIES,BOISSONS CHOCOLATEES,f_f_3625532644255,f_f_9313762239153,2023-09-25,4.48
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4001121608478,f_f_9313762239153,2023-01-18,48.93
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8735141941289,f_f_9313762239153,2023-08-15,42.3
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_9790644133929,f_f_9313762239153,2023-04-26,7.55
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_0611216352106,f_f_9313762239153,2023-01-01,11.63
BIERES ET PANACHES,BIERES MODERNES,f_f_2108673616042,f_f_9313762239153,2023-07-04,31.0
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4458444740017,f_f_9313762239153,2023-01-25,30.3
CIDRES,CIDRES/PETILLANTS,f_f_3401909272470,f_f_9313762239153,2023-02-13,13.27
CIDRES,CIDRES/PETILLANTS,f_f_0226290808335,f_f_9313762239153,2023-09-26,39.83
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6957139170347,f_f_9313762239153,2023-01-30,19.53
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5675738765481,f_f_9313762239153,2023-07-22,19.36
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_2578738704081,f_f_9313762239153,2023-07-06,48.41
ALCOOLS,GIN-VODKA-TEQUILA,f_f_4687055101409,f_f_9313762239153,2023-02-24,13.04
ALCOOLS,PUNCHS,f_f_6435642299224,f_f_9313762239153,2023-10-01,13.64
APERITIFS,CREMES DE FRUITS,f_f_2425715545260,f_f_9313762239153,2023-02-25,36.54
APERITIFS,SANS ALCOOL,f_f_7525882416181,f_f_9313762239153,2023-02-17,20.19
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_5988559552995,f_f_9313762239153,2023-06-22,13.6
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_1342807496495,f_f_9313762239153,2023-02-03,12.16
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6016827629366,f_f_9313762239153,2023-03-16,3.73
BIERES ET PANACHES,BIERES MODERNES,f_f_6595357280723,f_f_9313762239153,2023-06-22,34.15
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2567509887580,f_f_9313762239153,2023-05-11,23.46
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0823960556161,f_f_9313762239153,2023-09-20,50.19
CIDRES,CIDRES/PETILLANTS,f_f_0288178943477,f_f_9313762239153,2023-09-10,11.71
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_2395717455167,f_f_9313762239153,2023-06-12,12.07
APERITIFS,CREMES DE FRUITS,f_f_9209665424744,f_f_9313762239153,2023-08-27,45.04
CIDRES,CIDRES/PETILLANTS,f_f_2064348933121,f_f_9313762239153,2023-08-05,5.78
ALCOOLS,LIQUEUR MODERNE ET TRADITIONEL,f_f_3899777590619,f_f_9313762239153,2023-10-05,26.07
APERITIFS,CREMES DE FRUITS,f_f_5224292719593,f_f_9313762239153,2023-09-18,36.8
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_4103480189428,f_f_9313762239153,2023-08-04,26.35
VQPRD ROUGES/HORS BORDEAUX,VINS DU BEAUJOLAIS,f_f_5005062592949,f_f_9313762239153,2023-09-02,26.89
NON GAZEIFIES,JUS DE POMME ET DE RAISIN,f_f_5260636597915,f_f_9313762239153,2023-05-28,43.94
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4253724125146,f_f_9313762239153,2023-09-26,41.97
APERITIFS,CREMES DE FRUITS,f_f_7910046863060,f_f_9313762239153,2023-09-11,38.62
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_1715144661732,f_f_9313762239153,2023-05-19,27.09
APERITIFS,CREMES DE FRUITS,f_f_2751493928415,f_f_9313762239153,2023-07-13,44.06
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7512539773445,f_f_9313762239153,2023-01-25,8.89
VINS DE TABLES/PAYS,VINS DE PAYS BLANCS,f_f_4851734018214,f_f_9313762239153,2023-09-04,43.5
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_9953098132720,f_f_9313762239153,2023-07-17,50.76
EAUX GAZEUSES,EAUX GAZEUSES ET GAZEIFIEES,f_f_1448580997348,f_f_9313762239153,2023-10-23,10.06
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8000512404060,f_f_9313762239153,2023-03-04,48.64
VINS DE TABLES/PAYS,VINS DE PAYS ROSES,f_f_8905446879048,f_f_9313762239153,2023-08-22,3.46
BIERES ET PANACHES,BIERES MODERNES,f_f_8571586470256,f_f_9313762239153,2023-03-14,44.69
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4092841884099,f_f_9313762239153,2023-03-21,6.82
VQPRD ROUGES/HORS BORDEAUX,VINS DU SUD OUEST,f_f_4133794770487,f_f_9313762239153,2023-06-27,28.89
ALCOOLS,GIN-VODKA-TEQUILA,f_f_1107614487117,f_f_9313762239153,2023-03-12,19.49
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_4846467285859,f_f_9313762239153,2023-04-24,32.0
APERITIFS,SANS ALCOOL,f_f_7113031221580,f_f_9313762239153,2023-01-29,11.95
APERITIFS,CREMES DE FRUITS,f_f_2964384595690,f_f_9313762239153,2023-04-23,9.08
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_6813158846444,f_f_9313762239153,2023-06-05,23.57
APERITIFS,ANISES,f_f_1450885812196,f_f_9313762239153,2023-03-16,6.57
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_7440094040668,f_f_9313762239153,2023-06-30,2.64
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_6360635280562,f_f_9313762239153,2023-09-05,34.52
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3167398668353,f_f_9313762239153,2023-03-17,47.08
DIGESTIFS,FRUITS A L'EAU DE VIE,f_f_0414926824686,f_f_9313762239153,2023-03-27,4.51
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_2620838219627,f_f_9313762239153,2023-06-25,31.04
VINS DE TABLES/PAYS,VINS DE PAYS ROUGES,f_f_4427617762675,f_f_9313762239153,2023-02-19,1.84
APERITIFS,SANS ALCOOL,f_f_0512875554422,f_f_9313762239153,2023-02-27,23.27
VQPRD BLANCS,VQPRD BLANC PROVENCE-CORSE,f_f_0150423249880,f_f_9313762239153,2023-03-18,50.65
VINS DE TABLES/PAYS,VINS DE TABLE ROUGES,f_f_3499710238211,f_f_9313762239153,2023-04-06,41.34
ALCOOLS,GIN-VODKA-TEQUILA,f_f_2042086678825,f_f_9313762239153,2023-09-14,27.37
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_3637850459497,f_f_9313762239153,2023-09-11,24.48
VQPRD ROSES,BEAUJOLAIS BOURGOGNE,f_f_4357627839718,f_f_9313762239153,2023-03-06,16.62
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_8658710731381,f_f_9313762239153,2023-07-30,1.01
VQPRD ROUGES/HORS BORDEAUX,VINS DES COTES DU RHONE,f_f_3578527618826,f_f_9313762239153,2023-08-06,2.57
APERITIFS,CREMES DE FRUITS,f_f_7697130564583,f_f_9313762239153,2023-08-21,43.5
